term.label,narrower,broader
http://id.nlm.nih.gov/mesh/2019/C000621962 | GPR39-C3 | TC-G 1008 | N-(3-chloro-4-(((2-(methylamino)-6-(2-pyridinyl)-4-pyrimidinyl)amino)methyl)phenyl)methanesulfonamide
http://id.nlm.nih.gov/mesh/2019/C078276 | RWJ 26629 | (6S)-trans-(-)-1-(6,7-dihydro-6-hydroxy-5,5-dimethyl-2-nitro-5H-thieno(3,2-b)pyran-7-yl)-2-piperidinone | 5,6-dihydro-6-hydroxy-5,5-dimethyl-2-nitro-7-(2-oxopiperidin-1-yl)-5H-thieno(3,2-b)pyran
http://id.nlm.nih.gov/mesh/2019/C078276 | RWJ 26629 | RWJ 26629, trans-(+-)-isomer | 5,6-dihydro-6-hydroxy-5,5-dimethyl-2-nitro-7-(2-oxopiperidin-1-yl)-5H-thieno(3,2-b)pyran
http://id.nlm.nih.gov/mesh/2019/C078726 | Distel | distel(1+) | DISTA-ELLIPT
http://id.nlm.nih.gov/mesh/2019/C078793 | NNC 711 | NO 711 | 1-(2-(((diphenylmethylene)amino)oxy)ethyl)-1,2,5,6-tetrahydro-3-pyridinecarboxylic acid
http://id.nlm.nih.gov/mesh/2019/C078870 | ED 110 | J 109384 | 12,13-dihydro-1,11-dihydroxy-12-beta-D-glucopyranosyl-5H-indolo(2,3-a)pyrrolo(3,4-c)carbazole-5,7(6H)-dione
http://id.nlm.nih.gov/mesh/2019/C078977 | SK&F 103829 | SK&F 103829 Mesylate | 2,3,4,5-tetrahydro-8-(methylsulfonyl)-1H-3-benzazepin-7-ol hydrobromide
http://id.nlm.nih.gov/mesh/2019/C078977 | SK&F 103829 | SK&F 103829 Hydrochloride | 2,3,4,5-tetrahydro-8-(methylsulfonyl)-1H-3-benzazepin-7-ol hydrobromide
http://id.nlm.nih.gov/mesh/2019/C079087 | SR 48692 | Meclinertant | 2-((1-(7-chloro-4-quinolinyl)-5-(2,6-dimethoxyphenyl)pyrazol-3-yl)carbonylamino)tricyclo(3.3.1.1.(3.7))decan-2-carboxylic acid
http://id.nlm.nih.gov/mesh/2019/C079498 | B 874-67 | B 874-66 | 3-(1R,2S)-2-methylamino-1-phenylpropyl 5-methyl 1,4-dihydro-2,6-dimethyl-(4R)-4-(3-nitrophenyl)pyridine-3,5-dicarboxylate
http://id.nlm.nih.gov/mesh/2019/C073801 | bromofosfamide | CBM-11 | N,N'-bis(BrEt)isophosphoramide
http://id.nlm.nih.gov/mesh/2019/C070646 | CAP18 lipopolysaccharide-binding protein | K9CATH | cathelicidin
http://id.nlm.nih.gov/mesh/2019/C070646 | CAP18 lipopolysaccharide-binding protein | CAMP protein, human | cathelicidin
http://id.nlm.nih.gov/mesh/2019/C070646 | CAP18 lipopolysaccharide-binding protein | Bac4 protein, Bos taurus | cathelicidin
http://id.nlm.nih.gov/mesh/2019/C070646 | CAP18 lipopolysaccharide-binding protein | eCATH-1 protein, Equus caballus | cathelicidin
http://id.nlm.nih.gov/mesh/2019/C070646 | CAP18 lipopolysaccharide-binding protein | ALL-38 peptide | cathelicidin
http://id.nlm.nih.gov/mesh/2019/C070646 | CAP18 lipopolysaccharide-binding protein | Camp protein, mouse | cathelicidin
http://id.nlm.nih.gov/mesh/2019/C071542 | cimadronate | YM 175 | incadronate
http://id.nlm.nih.gov/mesh/2019/C071542 | cimadronate | hydronium incadronate | incadronate
http://id.nlm.nih.gov/mesh/2019/C071542 | cimadronate | hydronium (cycloheptylammonio)methylene-1,1-bisphosphonate | incadronate
http://id.nlm.nih.gov/mesh/2019/C071167 | beta-lactamase CTX-2 | CTX-M-12 | cefotaximase
http://id.nlm.nih.gov/mesh/2019/C071167 | beta-lactamase CTX-2 | CTX-M-16 | cefotaximase
http://id.nlm.nih.gov/mesh/2019/C078472 | mENase protein, Coprinus cinereus | MenA protein, Coprinus cinereus | meiotic endonuclease, Coprinus
http://id.nlm.nih.gov/mesh/2019/C078577 | interferon gamma receptor | IFNGR1 protein, human | interferon gamma receptors
http://id.nlm.nih.gov/mesh/2019/C078577 | interferon gamma receptor | Ifngr1 protein, mouse | interferon gamma receptors
http://id.nlm.nih.gov/mesh/2019/C077725 | Stibophen | fuadin | sodium antimony bis-catechol 2,4 disulfonate
http://id.nlm.nih.gov/mesh/2019/C073402 | PD 123319 | EMA200 | 1-((4-(dimethylamino)-3-methylphenyl)methyl)-5-(diphenylacetyl)-4,5,6,7-tetrahydro-1H-imidazo(4,5-c)pyridine-6-carboxylic acid
http://id.nlm.nih.gov/mesh/2019/C083833 | BPC 157 | BPC-15 | booly protection compound 15
http://id.nlm.nih.gov/mesh/2019/C079791 | RS 42358-197 | (3H)-RS-42358-197 | (S)-N-(1-azabicyclo(2.2.2)oct-3-yl)-2,4,5,6-tetrahydro-1H-benzo(de)isoquinolin-1-one hydrochloride
http://id.nlm.nih.gov/mesh/2019/C079986 | S 8660 | S 8660, potassium salt | 2-(1,1'-biphenyl-4-yl)-5-chloro-3-methyl-4-quinolinecarboxylic acid sodium salt
http://id.nlm.nih.gov/mesh/2019/C079986 | S 8660 | S 8660, sodium salt | 2-(1,1'-biphenyl-4-yl)-5-chloro-3-methyl-4-quinolinecarboxylic acid sodium salt
http://id.nlm.nih.gov/mesh/2019/C080308 | CHF 1255 | CHF 1255, 2R-(2R*(S*(R*))) | 5,6-dimethoxy-2-(3'-(4-hydroxyphenyl)-3'-hydroxy-2'-propyl)aminotetralin
http://id.nlm.nih.gov/mesh/2019/C080308 | CHF 1255 | CHF 1255, 2S-(2R*(R*(S*))) | 5,6-dimethoxy-2-(3'-(4-hydroxyphenyl)-3'-hydroxy-2'-propyl)aminotetralin
http://id.nlm.nih.gov/mesh/2019/C080308 | CHF 1255 | CHF 1255, 2S-(2R*(S*(R*))) | 5,6-dimethoxy-2-(3'-(4-hydroxyphenyl)-3'-hydroxy-2'-propyl)aminotetralin
http://id.nlm.nih.gov/mesh/2019/C080308 | CHF 1255 | CHF 1255, 2R-(2R*(R*(S*))) | 5,6-dimethoxy-2-(3'-(4-hydroxyphenyl)-3'-hydroxy-2'-propyl)aminotetralin
http://id.nlm.nih.gov/mesh/2019/C080308 | CHF 1255 | CHF 1255, (2R*(R*(S*)))-(+-) | 5,6-dimethoxy-2-(3'-(4-hydroxyphenyl)-3'-hydroxy-2'-propyl)aminotetralin
http://id.nlm.nih.gov/mesh/2019/C080395 | SK&F 106610 | SK&F 106610 dihydrochloride | 2-(3-(1-piperidinyl)propyl)-8,8-dipropyl-2-azaspiro(4.5)decane dihydrochloride
http://id.nlm.nih.gov/mesh/2019/C081064 | LY 231617 | LY 231617, hydrochloride salt | 2,6-bis(1,1-dimethylethyl)-4-(((1-ethyl)amino)methyl)phenol
http://id.nlm.nih.gov/mesh/2019/C081064 | LY 231617 | LY 231617, nitrate salt | 2,6-bis(1,1-dimethylethyl)-4-(((1-ethyl)amino)methyl)phenol
http://id.nlm.nih.gov/mesh/2019/C081112 | ICI D8731 | D 8731 | 2-ethyl-4-((2'-(1H-1,2,3,4-tetrazol-5-yl)biphenyl-4-yl)methoxy)quinoline hydrochloride
http://id.nlm.nih.gov/mesh/2019/C081112 | ICI D8731 | ZD 8731 | 2-ethyl-4-((2'-(1H-1,2,3,4-tetrazol-5-yl)biphenyl-4-yl)methoxy)quinoline hydrochloride
http://id.nlm.nih.gov/mesh/2019/C081117 | ICI D6888 | ZD 6888 | 2-ethyl-5,6,7,8-tetrahydro-4-((2'-(1H-tetrazol-5-yl)biphenyl-4-yl)methoxy)quinoline
http://id.nlm.nih.gov/mesh/2019/C081273 | WY 48723 | WY 48723 dihydrochloride | decahydro-3-(4-(4-(2-pyrimidinyl)-1-piperazinyl)butyl)-1,5-methano-6,7,9-metheno-2H pentaleno(1,2-d)azepine-2,4(3H)-dione
http://id.nlm.nih.gov/mesh/2019/C081308 | FK 1052 | FK 1052, hydrochloride | 8,9-dihydro-10-dihydro-10-methyl-7-((5-methyl-4-imidazolyl)methyl)pyrido-(1-2a)-indol-6(7H)-one
http://id.nlm.nih.gov/mesh/2019/C081308 | FK 1052 | FK 1052, (-)-isomer | 8,9-dihydro-10-dihydro-10-methyl-7-((5-methyl-4-imidazolyl)methyl)pyrido-(1-2a)-indol-6(7H)-one
http://id.nlm.nih.gov/mesh/2019/C081308 | FK 1052 | FK 1052, hydrochloride, (+)-isomer | 8,9-dihydro-10-dihydro-10-methyl-7-((5-methyl-4-imidazolyl)methyl)pyrido-(1-2a)-indol-6(7H)-one
http://id.nlm.nih.gov/mesh/2019/C081308 | FK 1052 | FK 1052, (+)-isomer | 8,9-dihydro-10-dihydro-10-methyl-7-((5-methyl-4-imidazolyl)methyl)pyrido-(1-2a)-indol-6(7H)-one
http://id.nlm.nih.gov/mesh/2019/C081460 | RU 50331 | RU 331 | 4',5'-dihydro-11 beta-(4-dimethylaminophenyl)-13-methyl-spiro(gona-4,9-dien-17,2'-(3H)-furan)-3-one
http://id.nlm.nih.gov/mesh/2019/C082246 | ICI D2788 | ZD 7288 | 4-(N-ethyl-N-phenylamino)-1,2-dimethyl-6-(methylamino)pyrimidinium chloride
http://id.nlm.nih.gov/mesh/2019/C082651 | PS 15 | WR 250417 | N-(3(2,4,5-trichlorophenoxy)propyloxy)-N'-(1-methylethyl)imidocarbonimidicdiamide hydrochloride
http://id.nlm.nih.gov/mesh/2019/C082658 | U 37883A | PNU-3788A | 4-morpholinecarboximidine-N-1-adamantyl-N'-cyclohexane
http://id.nlm.nih.gov/mesh/2019/C082718 | MDL 201,404YA | CE 1037 | bis(4-(2'-(carboxy-2'-methylpropylsulfonyl)phenyl)2,2'-(1,4-phenylene))diisobutyrate
http://id.nlm.nih.gov/mesh/2019/C082768 | BE 4-4-4-4 | PAPC hydrochloride | 1,19-bis(ethylamino)-5,10,15-triazanonadecane
http://id.nlm.nih.gov/mesh/2019/C082768 | BE 4-4-4-4 | BE 4-4-4-4 pentahydrochloride | 1,19-bis(ethylamino)-5,10,15-triazanonadecane
http://id.nlm.nih.gov/mesh/2019/C082966 | FR 120480 | FK 480 | N-(1-(2-fluorophenyl)-3,4,6,7-tetrahydro-4-oxo-pyrrolo(3,2,1-jk)(1,4)benzodiazepin-3-yl)-1H-indole-2-carboxamide
http://id.nlm.nih.gov/mesh/2019/C083091 | BO 2367 | BO 2367, (+)-isomer | (-)-7-((1R*,2R*,6R*)-2-amino-8-azabicyclo(4.3.0.)-non-3-en-8-yl)-1-cyclopropyl-6,8-difluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acid
http://id.nlm.nih.gov/mesh/2019/C083169 | leukotriene D4 receptor | CysLT1R | cysteinyl leukotriene receptor
http://id.nlm.nih.gov/mesh/2019/C083169 | leukotriene D4 receptor | CYSLTR1 protein, human | cysteinyl leukotriene receptor
http://id.nlm.nih.gov/mesh/2019/C083188 | FG 7080 | FG 7080, (trans-(+))-isomer | (-)trans-4-(4-fluorophenyl)-3-((4-methoxyphenoxy)methyl)piperidine hydrochloride
http://id.nlm.nih.gov/mesh/2019/C083227 | RP 60503 | RP 60503, (-)-isomer | 2-(7-chloro-2-naphthyridin-1,8-yl)isoindolin-1-yl-4-acetamidobutyrate
http://id.nlm.nih.gov/mesh/2019/C083440 | S 23121 | S 23121, (+-)-isomer | N-(4-chloro-2-fluoro-5-((1-methyl-2-propynyl)oxy)phenyl)-3,4,5,6-tetrahydrophthalimide
http://id.nlm.nih.gov/mesh/2019/C083440 | S 23121 | S 23121, (R)-isomer | N-(4-chloro-2-fluoro-5-((1-methyl-2-propynyl)oxy)phenyl)-3,4,5,6-tetrahydrophthalimide
http://id.nlm.nih.gov/mesh/2019/C083440 | S 23121 | S 23121, (S)-isomer | N-(4-chloro-2-fluoro-5-((1-methyl-2-propynyl)oxy)phenyl)-3,4,5,6-tetrahydrophthalimide
http://id.nlm.nih.gov/mesh/2019/C083501 | Elacridar | GF 120918 | N-(4-(2-(1,2,3,4-tetrahydro-6,7-dimethoxy-2-isoquinolinyl)ethyl)phenyl)-9,10-dihydro-5-methoxy-9-oxo-4-acridine carboxamide
http://id.nlm.nih.gov/mesh/2019/C083501 | Elacridar | GF120918A | N-(4-(2-(1,2,3,4-tetrahydro-6,7-dimethoxy-2-isoquinolinyl)ethyl)phenyl)-9,10-dihydro-5-methoxy-9-oxo-4-acridine carboxamide
http://id.nlm.nih.gov/mesh/2019/C083599 | FCE 24265 | FE24265 | 1,4-dihydro-2,6-dimethyl-4-(3-(1H-imidazole-1-y)phenyl)-3,5-pyridinedicarboxylic acid diethyl ester
http://id.nlm.nih.gov/mesh/2019/C083877 | BW 373U86 | 4-((2,5-dimethyl-4-(2-propenyl)-1-piperazinyl)(3-hydroxyphenyl)methyl)-N,N-diethylbenzamide | (+-)-4-((alpha-R*)-alpha-((2S*,5R*)-4-allyl-2,5-dimethyl-1-piperazinyl)-3-hydroxybenzyl)-N,N-diethylbenzamide
http://id.nlm.nih.gov/mesh/2019/C083877 | BW 373U86 | BW373 U86 | (+-)-4-((alpha-R*)-alpha-((2S*,5R*)-4-allyl-2,5-dimethyl-1-piperazinyl)-3-hydroxybenzyl)-N,N-diethylbenzamide
http://id.nlm.nih.gov/mesh/2019/C084175 | LY 233536 | LY 233536, 3S-(3alpha,4aalpha,6beta,8aalpha)-isomer | decahydro-6-(2H-tetrazol-5-ylmethyl)-3-isoquinolinecarboxylic acid
http://id.nlm.nih.gov/mesh/2019/C084324 | FLA 908 | FLA 908, (+-)-isomer | 5-bromo-N ((1-ethyl-2-pyrrolidinyl)methyl)-2-hydroxy-6-methoxybenzamide
http://id.nlm.nih.gov/mesh/2019/C084324 | FLA 908 | FLA 908, (S)-isomer | 5-bromo-N ((1-ethyl-2-pyrrolidinyl)methyl)-2-hydroxy-6-methoxybenzamide
http://id.nlm.nih.gov/mesh/2019/C085075 | CGP 55845A | CGP 55845A hydrochloride, (S-(R*,R*))-isomer | (3-((1-(3,4-dichlorophenyl)ethyl)amino)-2-hydroxypropyl)(P-benzyl)-phosphinic acid
http://id.nlm.nih.gov/mesh/2019/C085075 | CGP 55845A | CGP 55845A, (S-(R*,R*))-isomer | (3-((1-(3,4-dichlorophenyl)ethyl)amino)-2-hydroxypropyl)(P-benzyl)-phosphinic acid
http://id.nlm.nih.gov/mesh/2019/C085266 | GYKI 53405 | LY 300164 | 1-(4'-aminophenyl)-3-acetyl-4-methyl-3,4-dihydro-7,8-methylenedioxy-5H-2,3-benzodiazepine
http://id.nlm.nih.gov/mesh/2019/C085266 | GYKI 53405 | GYKI 53773 | 1-(4'-aminophenyl)-3-acetyl-4-methyl-3,4-dihydro-7,8-methylenedioxy-5H-2,3-benzodiazepine
http://id.nlm.nih.gov/mesh/2019/C085361 | ApxII toxin, bacteria | ApxIIA toxin, bacteria | AppA toxin, bacteria
http://id.nlm.nih.gov/mesh/2019/C085890 | BO 2727 | L 739,428 | 6-(1-hydroxyethyl)-2-(5-(1-hydroxy-3-N-methylaminopropyl)pyrrolidin-3-ylthio)1-methyl-1-carbapen-2-em-3-carboxylic acid hydrochloride hydrate
http://id.nlm.nih.gov/mesh/2019/C085986 | YM 114 | KAE 393 | 5-((2,3-dihydro-1-indolyl)carbonyl)-4,5,6,7-tetrahydro-1H-benzimidazole hydrochloride
http://id.nlm.nih.gov/mesh/2019/C086360 | asprellic acid A | asprellic acid B | 3,27-di-O-p-coumaroyloxyolean-12-en-28-oic acid
http://id.nlm.nih.gov/mesh/2019/C086360 | asprellic acid A | asprellic acid C | 3,27-di-O-p-coumaroyloxyolean-12-en-28-oic acid
http://id.nlm.nih.gov/mesh/2019/C086374 | CGS 26129 | CGS 26129, (S)-isomer | N-(3-mercapto-2-((2-methylphenyl)methyl)-1-oxopropyl)methionine
http://id.nlm.nih.gov/mesh/2019/C086430 | inhibitor of apoptosis, Nucleopolyhedrovirus | IAP1 protein, Nucleopolyhedrovirus | IAP protein, Baculovirus
http://id.nlm.nih.gov/mesh/2019/C086430 | inhibitor of apoptosis, Nucleopolyhedrovirus | IAP2 protein, Nucleopolyhedrovirus | IAP protein, Baculovirus
http://id.nlm.nih.gov/mesh/2019/C086430 | inhibitor of apoptosis, Nucleopolyhedrovirus | apoptotic suppressor p35 protein, Nucleopolyhedrovirus | IAP protein, Baculovirus
http://id.nlm.nih.gov/mesh/2019/C086539 | BQ 788 | sodium 2-((2-(((2,6-dimethyl-1-piperidinyl)carbonyl)amino)-4,4-dimethylpentanoyl)(1-(methoxycarbonyl)-D-tryptophyl)amino)hexanoate | N-2,6-dimethylpiperidinocarbonyl-gamma-MeLeu-Trp(COOMe)-Nle-ONa
http://id.nlm.nih.gov/mesh/2019/C086539 | BQ 788 | sodium 2-((2-(((2,6-dimethyl-1-piperidinyl)carbonyl)amino)-4,4-dimethylpentanoyl)(1-(methoxycarbonyl)-D-tryptophyl)amino)hexanoate | N-cis-2,6-dimethylpiperidinocarbonyl-gamma-methylleucyl-tryptophyl(COOMe)-norleucine
http://id.nlm.nih.gov/mesh/2019/C086544 | KF 17828 | KW 3033 | 2-bromo-N-(2,6-diisopropylphenyl)-6,11-dihydrodibenz(b,e)oxepin-11-carboxamide
http://id.nlm.nih.gov/mesh/2019/C086670 | L 693612 | L 693612, (trans-(-))-isomer | 5,6-dihydro-6-(3-methoxypropyl)-4-propylamino-4H-thieno(2.3-b)thiopyran-2-sulfonamide-7,7-dioxide
http://id.nlm.nih.gov/mesh/2019/C086903 | L 699333 | L 699333, (R*,R*)-(+-)-isomer | 2-(2-(1-(4-chlorobenzyl)-4-methyl-6-((5-phenylpyridin-2-yl)methoxy)-4,5-dihydro-1H-thiopyrano(2,3,4-cd)indol-2-yl)ethoxy)butanoic acid
http://id.nlm.nih.gov/mesh/2019/C087390 | EAB 309 | EAB 310 | N-2-(1,3-benzodioxol-4-yl)heptyl-N'-2,6-diisopropylphenylurea
http://id.nlm.nih.gov/mesh/2019/C087595 | C.I. Acid Red 114 | Acid Leather Red BG | 8-((3,3'-dimethyl-4'-((4-(((4-methylphenyl)sulfonyl)oxy)phenyl)azo)(1,1'-biphenyl)-4-yl)azo)-7-hydroxy-1,3-naphthalenedisulfonic acid disodium salt
http://id.nlm.nih.gov/mesh/2019/C087595 | C.I. Acid Red 114 | Acid Red 114 | 8-((3,3'-dimethyl-4'-((4-(((4-methylphenyl)sulfonyl)oxy)phenyl)azo)(1,1'-biphenyl)-4-yl)azo)-7-hydroxy-1,3-naphthalenedisulfonic acid disodium salt
http://id.nlm.nih.gov/mesh/2019/C060540 | polyhexamethyleneguanidine | Polysept | Polyhexamethylene guanidine phosphate
http://id.nlm.nih.gov/mesh/2019/C060540 | polyhexamethyleneguanidine | polyhexamethyleneguanidine hydrochloride | Polyhexamethylene guanidine phosphate
http://id.nlm.nih.gov/mesh/2019/C060540 | polyhexamethyleneguanidine | polyhexamethyleneguanidine phosphate | Polyhexamethylene guanidine phosphate
http://id.nlm.nih.gov/mesh/2019/C058728 | fosbretabulin | CRC 87-09 | combretastatin A4
http://id.nlm.nih.gov/mesh/2019/C058728 | fosbretabulin | CRC-98-09 | combretastatin A4
http://id.nlm.nih.gov/mesh/2019/C058728 | fosbretabulin | NSC-817373 | combretastatin A4
http://id.nlm.nih.gov/mesh/2019/C058728 | fosbretabulin | combretastatin A-4 disodium phosphate | combretastatin A4
http://id.nlm.nih.gov/mesh/2019/C058728 | fosbretabulin | combretastatin A4 phosphate | combretastatin A4
http://id.nlm.nih.gov/mesh/2019/C052087 | CGS 9343B | Zy 17617B | 1,3-dihydro-1-(1-((4-methyl-4H,6H-pyrrolo(1,2a)(4,1)-benzoxazepin-4-yl)methyl)-4-piperidinyl)-2H-benzimidazol-2-one
http://id.nlm.nih.gov/mesh/2019/C052087 | CGS 9343B | zaldaride maleate | 1,3-dihydro-1-(1-((4-methyl-4H,6H-pyrrolo(1,2a)(4,1)-benzoxazepin-4-yl)methyl)-4-piperidinyl)-2H-benzimidazol-2-one
http://id.nlm.nih.gov/mesh/2019/C052087 | CGS 9343B | CGS 9343B maleate | 1,3-dihydro-1-(1-((4-methyl-4H,6H-pyrrolo(1,2a)(4,1)-benzoxazepin-4-yl)methyl)-4-piperidinyl)-2H-benzimidazol-2-one
http://id.nlm.nih.gov/mesh/2019/C052141 | dichlorotetramine palladium(II) | dichlorotetramine palladium(II) dinitrate | tetraamine palladium
http://id.nlm.nih.gov/mesh/2019/C052141 | dichlorotetramine palladium(II) | dichlorotetramine palladium(II) dichloride | tetraamine palladium
http://id.nlm.nih.gov/mesh/2019/C052141 | dichlorotetramine palladium(II) | dichlorotetramine palladium(II) diacetate | tetraamine palladium
http://id.nlm.nih.gov/mesh/2019/C052141 | dichlorotetramine palladium(II) | dichlorotetramine palladium(II) dihydroxide | tetraamine palladium
http://id.nlm.nih.gov/mesh/2019/C052428 | HSR 740 | HSR 740, (trans)-isomer | trans(3H,9aH)-3-(4-chloro)benzoylquinolizidine
http://id.nlm.nih.gov/mesh/2019/C052517 | L 655240 | L 655240 sodium | 3-(1-(4-chlorobenzyl)-5-fluoro-3-methylindol-2-yl)-2,2-dimethylpropanoic acid
http://id.nlm.nih.gov/mesh/2019/C053015 | P 7521 | P 7521, (syn)-isomer | 3-(9-methoxy-3-(2-phenylethyl)-3-azabicyclo(3.3.1)non-9-yl)phenol
http://id.nlm.nih.gov/mesh/2019/C053051 | L 641953 | L 641953, (S)-isomer | 8-fluorodibenzo(b,f)thiepin-3-carboxylic acid-5-oxide
http://id.nlm.nih.gov/mesh/2019/C053066 | KP 136 | KP 136, sodium salt | 8-hexyloxy-3-(1H-tetrazol-5-yl)-2H-chromen-2-one
http://id.nlm.nih.gov/mesh/2019/C053066 | KP 136 | KP 136, potassium salt | 8-hexyloxy-3-(1H-tetrazol-5-yl)-2H-chromen-2-one
http://id.nlm.nih.gov/mesh/2019/C053130 | SRI 63-675 | SDZ 63-675 | dimethyltetrahydrofuran methoxyphosphinyloxyethylquinolinium
http://id.nlm.nih.gov/mesh/2019/C053266 | BO 1236 | L 658310 | 7-(2-(2-aminothiazol-4-yl)-2-(1- carboxy-1-methylethoxyimino)acetamido)-3-(5,6-dihydroxy-2-methyl-2-isoindolium)methyl-3-cephem-4-carboxylate
http://id.nlm.nih.gov/mesh/2019/C053321 | CV 6209 | CV 6209 chloride | 2-(N-acetyl-N-(2-methoxy-3-octadecylcarbamoyloxypropoxycarbonyl)aminomethyl)-1-ethylpyridinium
http://id.nlm.nih.gov/mesh/2019/C053396 | L 644711 | L 644711, (S)-isomer | ((5,6-dichloro-2,3,9,9a-tetrahydro-3-oxo-9a-propyl-1H-fluoren-7-yl)oxy)acetic acid
http://id.nlm.nih.gov/mesh/2019/C053408 | RC 121 | RC 121, (L-Trp)-isomer | Phe-cyclo(Cys-Tyr-Trp-Lys-Val-Cys)Thr-NH2
http://id.nlm.nih.gov/mesh/2019/C053517 | SK&F 92408 | SK&F 92408, dihydrochloride | N-methyl-N'-(2-(((5-methyl-1H-imidazole-4-yl)methyl)thio)ethyl)guanidine
http://id.nlm.nih.gov/mesh/2019/C053742 | roxatidine acetate | roxatidine acetate hydrochloride | roxatidine
http://id.nlm.nih.gov/mesh/2019/C053742 | roxatidine acetate | Roxiwas | roxatidine
http://id.nlm.nih.gov/mesh/2019/C053742 | roxatidine acetate | Zarocs | roxatidine
http://id.nlm.nih.gov/mesh/2019/C054060 | St 93 | St 93 hydrochloride | N-(2-chloro-6-methylphenyl)-4,5-dihydro-1H-imidazole-2-amine
http://id.nlm.nih.gov/mesh/2019/C054105 | ammonium trichloro(dioxoethylene-O,O'-)tellurate | AS 101 | trichloro(dioxoethylene-O,O'-)tellurate
http://id.nlm.nih.gov/mesh/2019/C054216 | U 54494A | U 54494A, (cis)-isomer | cis-3,4-dichloro-N-methyl-N-(2-(1-pyrrolidinyl)cyclohexyl)benzamide
http://id.nlm.nih.gov/mesh/2019/C054813 | PM 1000 | PM 1000 hydrochloride | 10-methyl-11-hydroxyaporphine
http://id.nlm.nih.gov/mesh/2019/C054813 | PM 1000 | PM 1000, (S)-isomer | 10-methyl-11-hydroxyaporphine
http://id.nlm.nih.gov/mesh/2019/C054893 | L 659989 | L 659989, trans-(+-)-isomer | trans-2-(3-methoxy-5-methylsulfonyl-4-propoxyphenyl)-5-(3,4,5-trimethoxyphenyl)tetrahydrofuran
http://id.nlm.nih.gov/mesh/2019/C054893 | L 659989 | L 659989, (2S-trans)-isomer | trans-2-(3-methoxy-5-methylsulfonyl-4-propoxyphenyl)-5-(3,4,5-trimethoxyphenyl)tetrahydrofuran
http://id.nlm.nih.gov/mesh/2019/C054893 | L 659989 | L 659989, (2R-trans)-isomer | trans-2-(3-methoxy-5-methylsulfonyl-4-propoxyphenyl)-5-(3,4,5-trimethoxyphenyl)tetrahydrofuran
http://id.nlm.nih.gov/mesh/2019/C054893 | L 659989 | L 659989, cis-(+-)-isomer | trans-2-(3-methoxy-5-methylsulfonyl-4-propoxyphenyl)-5-(3,4,5-trimethoxyphenyl)tetrahydrofuran
http://id.nlm.nih.gov/mesh/2019/C054961 | AHN 070 | AHN 070, (S)-isomer | 1-(2-chlorophenyl)-N-ethylisothiocynato-N-(1-methylpropyl)-3-isoquinolinecarboxamide
http://id.nlm.nih.gov/mesh/2019/C054961 | AHN 070 | AHN 070, (R)-isomer | 1-(2-chlorophenyl)-N-ethylisothiocynato-N-(1-methylpropyl)-3-isoquinolinecarboxamide
http://id.nlm.nih.gov/mesh/2019/C055252 | AO 1100 | AO 1100, sodium salt, (2S-(2alpha,5alpha,6beta(S*)))-isomer | 6-(2-(3-(3,4-dihydroxybenzoyl)-3-(3-hydroxypropyl)-1-ureido)-2-phenylacetamido)penicillanic acid
http://id.nlm.nih.gov/mesh/2019/C055432 | KW 5805 | KW 5805, (+-)-isomer | 5-((2-(diethylamino)ethyl)amino)-5,11-dihydro(1)-benzoxepino(3,4-b)pyridine
http://id.nlm.nih.gov/mesh/2019/C055432 | KW 5805 | KW 5805, (-)-isomer | 5-((2-(diethylamino)ethyl)amino)-5,11-dihydro(1)-benzoxepino(3,4-b)pyridine
http://id.nlm.nih.gov/mesh/2019/C055462 | SRI 62-834 | CRC 86-05 | (tetrahydro-2-(octadecycloxy)methylfuran-2-yl)methoxyphosphocholine
http://id.nlm.nih.gov/mesh/2019/C055462 | SRI 62-834 | MLS 266-337 | (tetrahydro-2-(octadecycloxy)methylfuran-2-yl)methoxyphosphocholine
http://id.nlm.nih.gov/mesh/2019/C055462 | SRI 62-834 | NSC 614383 | (tetrahydro-2-(octadecycloxy)methylfuran-2-yl)methoxyphosphocholine
http://id.nlm.nih.gov/mesh/2019/C055462 | SRI 62-834 | SDZ 266336, (S isomer) | (tetrahydro-2-(octadecycloxy)methylfuran-2-yl)methoxyphosphocholine
http://id.nlm.nih.gov/mesh/2019/C055462 | SRI 62-834 | SDZ 266337, (R isomer) | (tetrahydro-2-(octadecycloxy)methylfuran-2-yl)methoxyphosphocholine
http://id.nlm.nih.gov/mesh/2019/C055603 | temocapril hydrochloride | CS 622 | temocapril
http://id.nlm.nih.gov/mesh/2019/C055603 | temocapril hydrochloride | alpha-((2S,6R)-6-((1S)-1-ethoxycarbonyl-3-phenylpropyl)amino-5-oxo-2-(2-thienyl)perhydro-1,4-thiazepin-4-yl)acetic acid.HCl | temocapril
http://id.nlm.nih.gov/mesh/2019/C055852 | tafenoquine | WR 238605 | N(4)-(2,6-dimethoxy-4-methyl-5-((3-trifluoromethyl)phenoxy)-8-quinolinyl)-1,4-pentanediamine
http://id.nlm.nih.gov/mesh/2019/C055852 | tafenoquine | tafenoquine maleate | N(4)-(2,6-dimethoxy-4-methyl-5-((3-trifluoromethyl)phenoxy)-8-quinolinyl)-1,4-pentanediamine
