term,label,note
http://id.nlm.nih.gov/mesh/2019/C003702 | metochalcone | structure
http://id.nlm.nih.gov/mesh/2019/C003808 | A 204 | polyether monocarboxylic acid antibiotic; crystalline isolate from fermentation of strain of Streptomyces albus; RN given refers to parent cpd
http://id.nlm.nih.gov/mesh/2019/C003822 | BAY-a 6781 | RN given refers to (1alpha,2alpha,6alpha)-isomer; structure
http://id.nlm.nih.gov/mesh/2019/C003925 | tetraphenylbenzidine | used as label in photoelectron microscopy; has low ionization potential; structure
http://id.nlm.nih.gov/mesh/2019/C003966 | nicotine blue | intense blue pigment formed during bacterial degradation of nicotine; structure
http://id.nlm.nih.gov/mesh/2019/C004467 | Alizarin Brilliant Blue BS | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C004553 | 4-methoxybenzenediazoniumfluoroborate | indicator for urinary urobilinogen; structure
http://id.nlm.nih.gov/mesh/2019/C004758 | 5-diazouracil | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C004855 | dyrene | structure
http://id.nlm.nih.gov/mesh/2019/C005108 | metanil yellow | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C005125 | indoxole | structure
http://id.nlm.nih.gov/mesh/2019/C005202 | N-methyl-4-aminoazobenzene | structure
http://id.nlm.nih.gov/mesh/2019/C005483 | pyrazolo(5-azo-1-(2-hydroxynaphthalene))-4-carboxylic acid | forms complex with Fe(3+) ions; used in determination of iron in ferrocobalt, Ascofer & Vitaral preparations
http://id.nlm.nih.gov/mesh/2019/C005795 | thenalidine | antihistaminic, antipruritic; RN in Chemline for thenalidine calcium: 67250-62-8; structure
http://id.nlm.nih.gov/mesh/2019/C006141 | MK 940 | RN given refers to (trans)-isomer; structure
http://id.nlm.nih.gov/mesh/2019/C006156 | M 1704 | enhances cortisol activity & corticosterone secretion; structure
http://id.nlm.nih.gov/mesh/2019/C006157 | Bu-1709El | aminoglycoside antibiotic related to butirosins; structure
http://id.nlm.nih.gov/mesh/2019/C006164 | S 2160 | synthetic chromogenic substrate for thrombin; liberates p-nitroaniline
http://id.nlm.nih.gov/mesh/2019/C006170 | dactylarin | isolated from Dactylaria lutea (Deuteromycetes); structure
http://id.nlm.nih.gov/mesh/2019/C006176 | OS-3256-B | from Streptomyces candidus var. azaticus
http://id.nlm.nih.gov/mesh/2019/C006271 | SK&F 21000 | new spasmolytic derivative of atropine
http://id.nlm.nih.gov/mesh/2019/C006291 | SC 28025 | structure
http://id.nlm.nih.gov/mesh/2019/C006371 | N-acetyl-alpha-azaphenylalanine phenyl ester | used as a ligand for covalent affinity purification of chymotrypsin; structure
http://id.nlm.nih.gov/mesh/2019/C006073 | HH 232 | contains allophanyl-1-allyl-1-valero-3-lactone (HH 10018, valofan), sodium pangamate, ergotamine tartrate
http://id.nlm.nih.gov/mesh/2019/C006086 | RX 336M | RN given refers to (4aR-(4a alpha,6a beta,10aR*,11 alpha,12c alpha))-isomer; structure
http://id.nlm.nih.gov/mesh/2019/C006256 | thiofanox | shows potential systemic & contact insecticidal properties against certain phytophagous pests; structure
http://id.nlm.nih.gov/mesh/2019/C006264 | YG 19-256 | structure
http://id.nlm.nih.gov/mesh/2019/C006756 | biolactin | mixture of lactic acid & culture of Lactobacillus casei used in diet of young children with dysentary; Russian drug
http://id.nlm.nih.gov/mesh/2019/C007128 | coriose | structure
http://id.nlm.nih.gov/mesh/2019/C007272 | 11-desacetoxywortmannin | metabolite of Penicillium funiculosum THOM; structure
http://id.nlm.nih.gov/mesh/2019/C007273 | insulin, des-Ala- | RN given refers to peptide from ox
http://id.nlm.nih.gov/mesh/2019/C007359 | dicresyl | Russian; RN given refers to cpd with unspecified locants
http://id.nlm.nih.gov/mesh/2019/C007441 | 3,5-diiodo-tyrosyl-3,5-diiodo-tyrosine | possesses thyroximimetic properties
http://id.nlm.nih.gov/mesh/2019/C007505 | diodonmorpholide | morpholine salt of iodopyracet (diodone); structure
http://id.nlm.nih.gov/mesh/2019/C007577 | ECTHAM-cellulose | cationic adsorbent prepared by coupling tris(hydroxymethyl)aminomethamine (Tris buffer) to cellulose with epichlorohydrin
http://id.nlm.nih.gov/mesh/2019/C007621 | Eryfer | iron preparation well-tolerated on empty stomach; contains ferrous sulfate, ascorbic acid & sodium bicarbonate
http://id.nlm.nih.gov/mesh/2019/C007622 | erythrinine | erythrina alkaloid; structure
http://id.nlm.nih.gov/mesh/2019/C007706 | Fe-Cap Folic | encapsulated dosage form containing chelated iron (ferrous glycine sulfate equiv to 80 mg ferrous iron), & 350 mcg folic acid for use as iron supplement in pregnancy
http://id.nlm.nih.gov/mesh/2019/C007725 | bendiocarb | FICAM 80W contains 80% of the above chemical cpd as the active ingredient
http://id.nlm.nih.gov/mesh/2019/C007772 | N'-formylkynurenine | a photochemical breakdown product of tryptophan in proteins; RN given refers to parent cpd without isomeric designation
http://id.nlm.nih.gov/mesh/2019/C007834 | genipin | found in Gardenia jasminoides fruit; geniposide is the glycoside; structure; used as crosslinking agent (ADHESIVES)
http://id.nlm.nih.gov/mesh/2019/C007847 | glaziovine | a proaporphine alkaloid isolated from Ocotea glaziovii (Lauraceae) found to be similar in activity as an anxiolitic drug to diazepam; structure; RN given refers to (S)-isomer
http://id.nlm.nih.gov/mesh/2019/C007907 | HCE | analog of dieldrin; RN given refers to cpd without isomeric designation; structure
http://id.nlm.nih.gov/mesh/2019/C008242 | lactacyd | lactoserum-lactic acid compound soap which changes pH of skin surface
http://id.nlm.nih.gov/mesh/2019/C008532 | minovine | alkaloid of the Aspidosperma & Iboga families; structure Vinca minor alkaloid
http://id.nlm.nih.gov/mesh/2019/C008753 | pakistanamine | dimeric alkaloid isolated from Berberis baluchistanica Ahrend (Berberidaceae); structure
http://id.nlm.nih.gov/mesh/2019/C008754 | pakistanine | dimeric alkaloid isolated from Berberis baluchistanica Ahrendt (Berberidaceae); structure
http://id.nlm.nih.gov/mesh/2019/C009128 | 2,2'-pyridylisatogen tosylate | exerts inhibitory effect on action of ATP on smooth muscle; a P2Y1 purinoceptor antagonist; structure
http://id.nlm.nih.gov/mesh/2019/C009320 | stepharine | RN given refers to (R)-isomer
http://id.nlm.nih.gov/mesh/2019/C010679 | anisindione | structure
http://id.nlm.nih.gov/mesh/2019/C014539 | ethyl acetimidate | RN given refers to parent cpd
http://id.nlm.nih.gov/mesh/2019/C014843 | 1,2,3,4-tetrahydroisoquinoline | RN given refers to cpd with locants as specified
http://id.nlm.nih.gov/mesh/2019/C002960 | isotachysterol | RN given refers to (3beta,6E,22E)-isomer
http://id.nlm.nih.gov/mesh/2019/C003717 | trimethylselenonium | product of selenite metabolism in rats; RN given refers to parent cpd
http://id.nlm.nih.gov/mesh/2019/C003771 | Amberlite XAD-2 resin | styrene-divinylbenzene copolymer
http://id.nlm.nih.gov/mesh/2019/C001596 | cataglykin | fragment derived from growth hormone; RN given refers to cpd with unknown MF
http://id.nlm.nih.gov/mesh/2019/C001608 | daledalin | structure
http://id.nlm.nih.gov/mesh/2019/C001894 | nalorphine dinicotinate | structure
http://id.nlm.nih.gov/mesh/2019/C002025 | 22-trans-24-norcholesta-5,22-diene-3 beta-ol | sterol from clam
http://id.nlm.nih.gov/mesh/2019/C008872 | pholcodine | structure
http://id.nlm.nih.gov/mesh/2019/C009385 | morazone | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C011245 | eremantholide | structure
http://id.nlm.nih.gov/mesh/2019/C011515 | 4-nitrobenzoylvaline azlactone | structure
http://id.nlm.nih.gov/mesh/2019/C012565 | tagitinin | from Tithonia tagitiflora; RN given refers to tagitinin E; structures
http://id.nlm.nih.gov/mesh/2019/C001772 | amicarbalide diisethionate | structure
http://id.nlm.nih.gov/mesh/2019/C001862 | adamantanone | structure
http://id.nlm.nih.gov/mesh/2019/C002040 | actinomycinic acid | RN given refers to cpd with unknown MF
http://id.nlm.nih.gov/mesh/2019/C002490 | U-15646 | male contraceptive; structure
http://id.nlm.nih.gov/mesh/2019/C007855 | 2-(N-D-glucosylamino)-5-(3-pyridyl)-1,3,4-oxadiazole | tested for effect on fowl plague virus replication in cell culture
http://id.nlm.nih.gov/mesh/2019/C008198 | isoprin | structure
http://id.nlm.nih.gov/mesh/2019/C008203 | 2-isopropylaminoethanol | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C008252 | lapachol | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C009129 | 1-(3-pyridyl-N-oxide)-3,3-dimethyltriazene | structure
http://id.nlm.nih.gov/mesh/2019/C009229 | selenophene-6 | RN given refers to parent cpd
http://id.nlm.nih.gov/mesh/2019/C010082 | chlorsuperlutin | RN given refers to cpd without isomeric designation; structure
http://id.nlm.nih.gov/mesh/2019/C014959 | albiflorin | glucoside in peony roots
http://id.nlm.nih.gov/mesh/2019/C015423 | peoniflorin | from Radix and of Paeonia suffruticosa
http://id.nlm.nih.gov/mesh/2019/C018372 | Prostaforton | extract from the conium fruit containing mostly coniine & coniine derivatives
http://id.nlm.nih.gov/mesh/2019/C021863 | nicotinate-nucleotide diphosphorylase (carboxylating) | functions as a carrier protein for executioner caspases in apoptosis
http://id.nlm.nih.gov/mesh/2019/C002836 | subtilin | a linear type A lantibiotic; peptide produced by Bacillus subtilis; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C002987 | 4,5-dihydro-1,3-dimethyl-1,H-pyrazolo-(3,4-b)(1,4)- benzoxazepine | RN given refers to HCl; RN for parent cpd not in Chemline 8/4/83; structure
http://id.nlm.nih.gov/mesh/2019/C003046 | parapenzolate bromide | RN given refers to bromide
http://id.nlm.nih.gov/mesh/2019/C003099 | 3-phenyl-2-methylazetidine-3-ol | phenethylamine deriv inhibiting norepinephrine uptake; structure
http://id.nlm.nih.gov/mesh/2019/C003359 | sulfamidochrysoidine | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C003619 | tomaymycin | structure
http://id.nlm.nih.gov/mesh/2019/C003642 | trichlorophene | contains 20 carbon atoms; do not confuse with trichlorophene as name for trichloro derivs of 2,2'-methylenebisphenol (contain 13 carbon atoms)
http://id.nlm.nih.gov/mesh/2019/C003902 | chlorocamphamide | used in ulcer therapy; structure
http://id.nlm.nih.gov/mesh/2019/C004264 | bromamphenicol | structure
http://id.nlm.nih.gov/mesh/2019/C006326 | fluprostenol | synthetic prostaglandin F 2 alpha analog used as an abortifacient; RN given refers to ((1alpha(Z),2beta(1E,3R*),3alpha,5alpha)-(+-))-isomer
http://id.nlm.nih.gov/mesh/2019/C006437 | alafosfalin | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C006528 | 6-amino-4,10-diazachrysene | structure
http://id.nlm.nih.gov/mesh/2019/C006533 | O-(2-aminoethyl)phosphono-L-serine | structure
http://id.nlm.nih.gov/mesh/2019/C006779 | bisnorpenicillin V | analog of penicillin V in which the two methyl groups on the thiazolidine ring are replaced by hydrogens; structure
http://id.nlm.nih.gov/mesh/2019/C006801 | brocillin | structure
http://id.nlm.nih.gov/mesh/2019/C006981 | alpha-chlorobenzaldehyde phenylhydrazone | causes contact dermatitis
http://id.nlm.nih.gov/mesh/2019/C007011 | 4-chloronorephedrine | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C007012 | 4-chloronorpseudoephedrine | (cis)-isomer of 4-chloronorephedrine; structure; RN given refers to (S-(R*R*))-isomer
http://id.nlm.nih.gov/mesh/2019/C007016 | chlorophenol red | used in transport studies of goldfish renal tubules; structure
http://id.nlm.nih.gov/mesh/2019/C007164 | cumene hydroperoxide | RN given refers to parent cpd
http://id.nlm.nih.gov/mesh/2019/C007183 | cycloadiphenine | RN given refers to parent cpd
http://id.nlm.nih.gov/mesh/2019/C007250 | acetyltropic acid 4-pyridylmethylamide | structure
http://id.nlm.nih.gov/mesh/2019/C007451 | 2,5-dimethoxy-4-methylphenylalanine | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C007465 | 3-dimethylaminophenol | structure
http://id.nlm.nih.gov/mesh/2019/C007525 | diphezyl | Russian drug; structure
http://id.nlm.nih.gov/mesh/2019/C007532 | discarine A | mixed type inhibitor of energy transfer in spinach chloroplasts; structure
http://id.nlm.nih.gov/mesh/2019/C007533 | discarine B | specific inhibitor of energy transfer in spinach chloroplasts; structure
http://id.nlm.nih.gov/mesh/2019/C007543 | dityrosine | o,o'-biphenol analog of tyrosine; isolated from insoluble protein of human cataractous lenses; structure
http://id.nlm.nih.gov/mesh/2019/C007572 | echinocandin B | a cyclic hexapeptide echinocandin antibiotic isolated from Aspergillus nidulans var. echinulatus with specific anti-yeast activity; inhibits beta-1,3-glucan synthesis
http://id.nlm.nih.gov/mesh/2019/C007713 | fentichlor | structure
http://id.nlm.nih.gov/mesh/2019/C007859 | glumitocin | hormone found in some elasmobranches; Gln in position 4 of oxytocin replaced by Ser & Leu in position 8 by Gln; structure
http://id.nlm.nih.gov/mesh/2019/C008484 | metacrate | structure
http://id.nlm.nih.gov/mesh/2019/C006069 | mequitazine | RN given refers to parent cpd without isomeric designation; structure
http://id.nlm.nih.gov/mesh/2019/C006077 | 5-chloro-N-(3-hydroxypropyl)salicylanilide | structure
http://id.nlm.nih.gov/mesh/2019/C006079 | HQ-275 | RN given refers to parent cpd; NM refers to HCl; structure
http://id.nlm.nih.gov/mesh/2019/C006192 | BRL 5907 | double-stranded RNA isolated from mycophage used in chemotherapy of lung neoplasms
http://id.nlm.nih.gov/mesh/2019/C006243 | BRL 10739 | ribonuclease-resistant complex of double-stranded RNA (BRL 5907) & one of its soluble polyquaternary ammonium complexes isolated from mycophage; quaternary ammonium polymer structure
http://id.nlm.nih.gov/mesh/2019/C006247 | ethanoresmethrin | analog of bioresmithrin replacing 2-methylpropenyl side-chain with cyclopentylidenyl group; RN given refers to cpd with unspecified isomeric designation; structure
http://id.nlm.nih.gov/mesh/2019/C006267 | 4-(3-dimethylpropylamino)-1,3-dimethyl-lH-pyrazolo(3,4-b)quinoline | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C006308 | metoprine | histamine methyltransferase antagonist
http://id.nlm.nih.gov/mesh/2019/C006315 | cartazolate | structure
http://id.nlm.nih.gov/mesh/2019/C006361 | acetopyrrothine | structure
http://id.nlm.nih.gov/mesh/2019/C006445 | althiazide, canrenoate potassium, rescinnamine drug combination | combination drug of canrenoate potassium, altizide, rescinnamine; structure
http://id.nlm.nih.gov/mesh/2019/C006554 | 4-amino-1-phenylpyrazolone | demethylated product of aminopyrine metabolism
http://id.nlm.nih.gov/mesh/2019/C006687 | aspririn, bamethan, escin drug combination | combination of aspirin, Bamethan, & aescin used in treatment of thrombophlebitis
http://id.nlm.nih.gov/mesh/2019/C006802 | bromethrin | pyrethroid insecticide resembling resmethrin; dibromo analog; structure
http://id.nlm.nih.gov/mesh/2019/C006803 | 5'-O-(N-bromoacetyl-4-aminophenylphosphoryl)-3'-N-L-phenylalanylpuromycin aminonucleoside | structure
http://id.nlm.nih.gov/mesh/2019/C006817 | 7-bromo-7,8-didemethyl-8-ethylriboflavin | analog of riboflavin; structure
http://id.nlm.nih.gov/mesh/2019/C006822 | 4'-bromosalicylanilide | photoproduct from UV-irradiation of tribromsalan; structure
http://id.nlm.nih.gov/mesh/2019/C006898 | carbol-fuchsin solution | saturated alcoholic solution of basic fuchsin containing also aqueous phenol, boric acid, acetone & resorcinol
http://id.nlm.nih.gov/mesh/2019/C006944 | centpyraquin | structure
http://id.nlm.nih.gov/mesh/2019/C007051 | chrysanthemic acid | occurs as esters in pyrethrum flowers; RN given refers to cpd without isomeric designation; structure
http://id.nlm.nih.gov/mesh/2019/C007140 | 2-coumaroylquinic acid | precursor of chlorogenic acid & metabolite of cinnamic acid in Cestrum Poep gii, a plant; RN in Chemline for (5beta)-isomer: 1899-30-5; structure
http://id.nlm.nih.gov/mesh/2019/C007160 | cryptopleurine | plant bark alkaloid shown to inhibit protein synthesis; RN given refers to (R)-isomer; structure
http://id.nlm.nih.gov/mesh/2019/C007241 | dehydroretronecine | major pyrrole metabolite of monocrotaline; RN given refers to cpd without isomeric designation
http://id.nlm.nih.gov/mesh/2019/C007263 | 1-(2-deoxy-D-ribofuranosyl)-4-pyridone | structure
http://id.nlm.nih.gov/mesh/2019/C007283 | 4-desoxyisopyridoxal | analog of pyridoxal; structure
http://id.nlm.nih.gov/mesh/2019/C007300 | 2,6-diaminopurine | RN given refers to parent cpd
http://id.nlm.nih.gov/mesh/2019/C002594 | 3-methyl-4-nitropyridine 1-oxide | structure
http://id.nlm.nih.gov/mesh/2019/C002952 | 2-hydroxyputrescine | RN given refers to cpd without isomeric designation
http://id.nlm.nih.gov/mesh/2019/C002997 | pyrazofurin | structure
http://id.nlm.nih.gov/mesh/2019/C002998 | pyrazomycin B | RN given refers to (alpha)-anomer of pyrazomycin; RN is from 9th CI; cpd not in Chemline 8/11/83
http://id.nlm.nih.gov/mesh/2019/C003027 | HS 6 | structure
http://id.nlm.nih.gov/mesh/2019/C003246 | N-(purin-6-ylcarbamoyl)threonine | RN given refers to (L)-isomer; structure
http://id.nlm.nih.gov/mesh/2019/C003342 | stachydrine | RN given refers to hydroxide inner salt (S)-isomer; structure
http://id.nlm.nih.gov/mesh/2019/C003354 | Sucsan-azulen | contains sucsan & bicyclophenamin
http://id.nlm.nih.gov/mesh/2019/C003407 | oxantel | oxyphenyl analog of pyrantel; RN given refers to (E)-isomer; synonym CP-14,445-16 refers to oxantel pamoate
http://id.nlm.nih.gov/mesh/2019/C003618 | isopryn, phenylbutazone drug combination | contains isopryn & phebuzine
http://id.nlm.nih.gov/mesh/2019/C003953 | 3,5-diacetyl-1,4-dihydrolutidine | secondary substrate for uricase-peroxidase system
http://id.nlm.nih.gov/mesh/2019/C004527 | beclotiamine | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C004675 | 4-deoxypyridoxine | RN given refers to parent cpd; structure; pyridoxine antagonist
http://id.nlm.nih.gov/mesh/2019/C004765 | propylene dichloride | Russian drug; structure
http://id.nlm.nih.gov/mesh/2019/C005063 | 2-amino-4-hydroxy-6,7-dimethyl-5,6,7,8-tetrahydropteridine | used as a synthetic cofactor in place of tetrahydrofolate; RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C005165 | 1,1-diphenyl-1-methoxy-3-benzylaminopropane | structure
http://id.nlm.nih.gov/mesh/2019/C005185 | trimazosin | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C009416 | 1H-2,3,5,6-tetrahydro-5-oxo-9,10-dihydroxyimidazo(3,4,5-de)pyrimido(1,2-a)quinolinium-1-carboxylate | synthesized by iron-deficient Azotobacter vinelandii; structure
http://id.nlm.nih.gov/mesh/2019/C009465 | thioglycerol | potentiates action of bradykinin in guinea-pig ileum; RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C009632 | N-urocanylhistamine | structure
http://id.nlm.nih.gov/mesh/2019/C011091 | prunuside | extract from Prunus japonica Thunb; structure
http://id.nlm.nih.gov/mesh/2019/C011220 | dhurrin | cyanogenic glucoside from plant Sorghum; (R)-epimer is taxiphyllin; RN given refers to (S)-isomer; structure
http://id.nlm.nih.gov/mesh/2019/C012908 | dihydroethacrynate | inhibitor of sodium pump in human erythrocytes; structure
http://id.nlm.nih.gov/mesh/2019/C014091 | methyl-5-bromovalerimidate | protein cross-linking reagent; structure
http://id.nlm.nih.gov/mesh/2019/C014099 | methylhydroxybenzimidate | bifunctional reagent for immunospecific labeling of cell surface antigens; RN given refers to parent cpd
http://id.nlm.nih.gov/mesh/2019/C003820 | Z 4000 | mixture of derivs of 2-hydroxyethylrutoside
http://id.nlm.nih.gov/mesh/2019/C003873 | diphenylene dioxide 2,3-quinone | oxidation product of catechol in Tecoma leaves; structure
http://id.nlm.nih.gov/mesh/2019/C003886 | dihydroxythiobinupharidine | structure
http://id.nlm.nih.gov/mesh/2019/C004222 | AA 31 | structure
http://id.nlm.nih.gov/mesh/2019/C004363 | alantolactone | allergenic sesquiterpene lactone; crystalline mixture of alantolactones from group of sesquiterpenes; structure
http://id.nlm.nih.gov/mesh/2019/C004832 | hexafluorosilicate | structure
http://id.nlm.nih.gov/mesh/2019/C004991 | benzoquinonium | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C005013 | Florisil | hard, porous, granular substance used in vitamin analysis, chromatography, & antibiotic processing
http://id.nlm.nih.gov/mesh/2019/C005272 | naftazone | RN given refers to 1,2-naphthoquinone monosemicarbazone cpd
http://id.nlm.nih.gov/mesh/2019/C005362 | 8-chloro-7,8-didemethyl-7-ethylriboflavin | devoid of biological activity in the riboflavin-deficient rat but found to be a strong, reversible antagonist of riboflavin in Lactobacillus casei; structure
http://id.nlm.nih.gov/mesh/2019/C005363 | 7-chloro-7,8-didemethyl-8-ethylriboflavin | analog of riboflavin; stimulates growth & possesses riboflavin-like activity causing recovery of observable signs of riboflavin-deficiency; structure
http://id.nlm.nih.gov/mesh/2019/C005414 | osalmide | structure
http://id.nlm.nih.gov/mesh/2019/C005417 | orotidylic acid | structure
http://id.nlm.nih.gov/mesh/2019/C005500 | phthalazine carbonitrile | structure
http://id.nlm.nih.gov/mesh/2019/C005514 | N,N'-monomethylenebis(pyridiniumaldoxime) | RN given refers to parent cpd
http://id.nlm.nih.gov/mesh/2019/C005521 | Dolo-Menthoneurin | combination drug for neuralgia therapy containing diethylaminosalicylate 100 mg, heparin-sodium 50 IU, menthol 2 mg & isopropyl alcohol as gel base
http://id.nlm.nih.gov/mesh/2019/C005654 | 4-deformyl-4-vinylpyridoxal | potent antagonist of Vitamin B6; structure
http://id.nlm.nih.gov/mesh/2019/C005691 | sodium silicate | water glass; formerly used in tuberculosis, bronchial asthma, arteriosclerosis, & as topical antiseptic; irritating & caustic to skin, mucous membranes; if swallowed, causes vomiting & diarrhea; RN given refers to silicic acid, Na salt
http://id.nlm.nih.gov/mesh/2019/C005692 | triphosphoric acid | used as water softener, peptizing agent, emulsifier & dispersing agent; ingredient of cleansers; meat preservative; RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C005793 | thiochrome | structure
http://id.nlm.nih.gov/mesh/2019/C005846 | tremolite | see also actinolite; structure
http://id.nlm.nih.gov/mesh/2019/C005926 | 2-amino-4-hydroxy-6-formylpteridine | pteridine precursor in biosynthesis of dihydropteroate; structure
http://id.nlm.nih.gov/mesh/2019/C005976 | beta-hydroxypiromidic acid | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C005993 | 3,5-dimethylpyrazole-1-carboxamidine | guanidinating reagent for proteins; RN given refers to parent cpd
http://id.nlm.nih.gov/mesh/2019/C006052 | 2,5-bis(1-aziridinyl)-3,6-bis(2-methoxyethoxy)-4-benzoquinone | structure
http://id.nlm.nih.gov/mesh/2019/C003818 | suncillin | semisynthetic penicillin chemically related to carbenicillin; structure
http://id.nlm.nih.gov/mesh/2019/C004174 | 2,5-dihydrophenylalanine | structure
http://id.nlm.nih.gov/mesh/2019/C004547 | thyronamine | RN given refers to parent cpd
http://id.nlm.nih.gov/mesh/2019/C004762 | 2,4-dichlorophenol | RN given refers to unlabeled parent+ cpd; structure
http://id.nlm.nih.gov/mesh/2019/C004764 | 4-(2,4-dichlorophenoxy)butyric acid | structure
http://id.nlm.nih.gov/mesh/2019/C005157 | methoxyphenamine | structure
http://id.nlm.nih.gov/mesh/2019/C005260 | metopimazine | RN given refers to parent cpd; structure
http://id.nlm.nih.gov/mesh/2019/C005331 | norpseudoephedrine | major metabolite of diethylpropion in man under acidic urine conditions; RN given refers to cpd without isomeric designation;
http://id.nlm.nih.gov/mesh/2019/C005343 | N-diethylnorpseudoephedrine | major metabolite of diethylpropion in man under acidic urine conditions; structure
http://id.nlm.nih.gov/mesh/2019/C021414 | 2-hydroxy-3-oxoadipate synthase | deficient in hyperoxaluria type I
http://id.nlm.nih.gov/mesh/2019/C021542 | mannan synthetase | from third internode of etiolated pea seedlings; synthesizes beta-1,4-mannan from GDP-D-mannose in a step towards biosynthesis of galactomannans
http://id.nlm.nih.gov/mesh/2019/C023182 | triacetic acid lactone lyase | non-hydrolytic; froms acetyl-CoA from triacetic acid lactone plus ATP plus CoA
http://id.nlm.nih.gov/mesh/2019/C039610 | aculeximycin | isolated from Streptosporangium albidum
http://id.nlm.nih.gov/mesh/2019/C051474 | aldgamycin G | macrolide antibiotic active against Gram-positive bacteria; isolated from Streptomyces avidinii; structure given in first source; MW: 740
http://id.nlm.nih.gov/mesh/2019/C058284 | phthoramycin | from Streptomyces sp. WK-1875
http://id.nlm.nih.gov/mesh/2019/C058299 | M 119-a | structure given in first source
http://id.nlm.nih.gov/mesh/2019/C061634 | faeriefungin | isol from Streptomyces griseus; a polyol polyene macrolide lactone antibiotic; structure given in first source; a mixture of faeriefungin A and faeriefungin B; similar to mycoticin and flavofungin but has different physiochem & biol properties
http://id.nlm.nih.gov/mesh/2019/C076596 | PD 118576-A1 | from soil Streptomyces species WP 3913; unlike most macrolide antibiotics this cpd does not contain a sugar moiety connected by glycosidic linkage; instead cpd has a tetrahydropyran ring connected to the C15 position through a three-carbon linker chain; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C076598 | PD 118576-A2 | from soil Streptomyces sp. WP 3913; unlike most macrolide antibiotics this cpd does not contain a sugar moiety connected by glycosidic linkage; cpd has a tetrahydropyran ring connected to the C15 position through a three-carbon linker chain; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C076599 | PD 118576-A3 | from soil Streptomyces sp. 3913; unlike most macrolide antibiotics this cpd does not contain a sugar moiety connected by glycosidic linkage; cpd has a tetrahydropyran ring connectedto the C15 position through a three-carbon linker chain; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C082780 | tetrafibricin | closely related to polyene macrolide antibiotics; from Streptomyces neyagawaensis; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C084367 | RK 397 | an oxo polyene macrolide antibiotic from Streptomyces sp. 87-397; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C085630 | malolactomycin A | a 40-membered ring macrolide antibiotic; shows preventive effect to fungal infection of plants; structure in first source
http://id.nlm.nih.gov/mesh/2019/C089592 | bactericin | a Bulgarian compound; produced from the polyene antibiotic PEA 155 (B and C fractions); consists of azolomycin B and polyene and macrolide-type antibiotics; used in crop protection
http://id.nlm.nih.gov/mesh/2019/C091118 | FD 891 | an 18-membered macrolide with an epoxide ring at C8 and C9; the epoxide may play an important role in its cytocidal activity; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C091119 | FD 892 | an 18-membered macrolide; from the fermentation broth of Streptomyces graminofaciens A-8890; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C092165 | TAN 1323 C | a 18-membered macrolide antibiotic; produced by Streptomyces purpurascens; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C092166 | TAN 1323 D | a 18-membered macrolide antibiotic; produced by Streptomyces purpurascens; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C096623 | chivosazol A | isolated from Sorangium cellulosum; active against fungi and yeast; a macrocyclic ring with one oxazole ring and a quinovose at C-11; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C096633 | A 82548A | a spiroketal macrolide; isolated from Streptomyces diastatochromogenes; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C096636 | perimycin A | structure given in first source
http://id.nlm.nih.gov/mesh/2019/C097817 | AH 758 | an antiherpetic agent; isolated from Streptomyces ap. strain No. 758; a 16-membered macrolide antibiotic belonging to the bafilomycin group; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C097860 | liposidolide A | isolated from Streptomyces sp. RS-28; structure given in first source
